section,species,filesize_mb,image_type,source,full_path
petota,cardiophyllum,0.0327,jpg,gbif,P:/CODE/ITESM/tesis-dataset-downloader/solanum_output/z_clean_resized/petota/petota_cardiophyllum_1638452081_gbif_3605.jpg
petota,cardiophyllum,0.0328,jpg,gbif,P:/CODE/ITESM/tesis-dataset-downloader/solanum_output/z_clean_resized/petota/petota_cardiophyllum_1699833370_gbif_3597.jpg
petota,cardiophyllum,0.0411,jpg,gbif,P:/CODE/ITESM/tesis-dataset-downloader/solanum_output/z_clean_resized/petota/petota_cardiophyllum_1839404184_gbif_3469.jpg
petota,cardiophyllum,0.0363,jpg,gbif,P:/CODE/ITESM/tesis-dataset-downloader/solanum_output/z_clean_resized/petota/petota_cardiophyllum_1849001222_gbif_3277.jpeg
petota,cardiophyllum,0.039,jpg,gbif,P:/CODE/ITESM/tesis-dataset-downloader/solanum_output/z_clean_resized/petota/petota_cardiophyllum_1849001320_gbif_3273.jpeg
petota,cardiophyllum,0.0341,jpg,gbif,P:/CODE/ITESM/tesis-dataset-downloader/solanum_output/z_clean_resized/petota/petota_cardiophyllum_1849001419_gbif_3267.jpeg
petota,cardiophyllum,0.0339,jpg,gbif,P:/CODE/ITESM/tesis-dataset-downloader/solanum_output/z_clean_resized/petota/petota_cardiophyllum_1849001572_gbif_3262.jpeg
petota,cardiophyllum,0.0377,jpg,gbif,P:/CODE/ITESM/tesis-dataset-downloader/solanum_output/z_clean_resized/petota/petota_cardiophyllum_1849001714_gbif_3256.jpeg
petota,cardiophyllum,0.0377,jpg,gbif,P:/CODE/ITESM/tesis-dataset-downloader/solanum_output/z_clean_resized/petota/petota_cardiophyllum_1927827482_gbif_3164.jpg
petota,cardiophyllum,0.0274,jpg,gbif,P:/CODE/ITESM/tesis-dataset-downloader/solanum_output/z_clean_resized/petota/petota_cardiophyllum_1927991014_gbif_3064.jpg
petota,cardiophyllum,0.0449,jpg,gbif,P:/CODE/ITESM/tesis-dataset-downloader/solanum_output/z_clean_resized/petota/petota_cardiophyllum_1928069075_gbif_3008.jpg
petota,cardiophyllum,0.0358,jpg,gbif,P:/CODE/ITESM/tesis-dataset-downloader/solanum_output/z_clean_resized/petota/petota_cardiophyllum_1928222286_gbif_2913.jpg
petota,cardiophyllum,0.0253,jpg,gbif,P:/CODE/ITESM/tesis-dataset-downloader/solanum_output/z_clean_resized/petota/petota_cardiophyllum_1928243589_gbif_2894.jpg
petota,cardiophyllum,0.0305,jpg,gbif,P:/CODE/ITESM/tesis-dataset-downloader/solanum_output/z_clean_resized/petota/petota_cardiophyllum_1928580427_gbif_2652.jpg
petota,cardiophyllum,0.0267,jpg,gbif,P:/CODE/ITESM/tesis-dataset-downloader/solanum_output/z_clean_resized/petota/petota_cardiophyllum_1929249742_gbif_2237.jpg
petota,cardiophyllum,0.0253,jpg,gbif,P:/CODE/ITESM/tesis-dataset-downloader/solanum_output/z_clean_resized/petota/petota_cardiophyllum_1929544243_gbif_2055.jpg
petota,cardiophyllum,0.0259,jpg,gbif,P:/CODE/ITESM/tesis-dataset-downloader/solanum_output/z_clean_resized/petota/petota_cardiophyllum_1929630833_gbif_1994.jpg
petota,cardiophyllum,0.0354,jpg,gbif,P:/CODE/ITESM/tesis-dataset-downloader/solanum_output/z_clean_resized/petota/petota_cardiophyllum_1930734938_gbif_1262.jpg
petota,cardiophyllum,0.0376,jpg,gbif,P:/CODE/ITESM/tesis-dataset-downloader/solanum_output/z_clean_resized/petota/petota_cardiophyllum_1930857908_gbif_1178.jpg
petota,cardiophyllum,0.0383,jpg,gbif,P:/CODE/ITESM/tesis-dataset-downloader/solanum_output/z_clean_resized/petota/petota_cardiophyllum_1936384144_gbif_843.jpeg
petota,cardiophyllum,0.0367,jpg,gbif,P:/CODE/ITESM/tesis-dataset-downloader/solanum_output/z_clean_resized/petota/petota_cardiophyllum_1936384152_gbif_842.jpeg
petota,cardiophyllum,0.0367,jpg,gbif,P:/CODE/ITESM/tesis-dataset-downloader/solanum_output/z_clean_resized/petota/petota_cardiophyllum_1936384482_gbif_841.jpeg
petota,cardiophyllum,0.0322,jpg,gbif,P:/CODE/ITESM/tesis-dataset-downloader/solanum_output/z_clean_resized/petota/petota_cardiophyllum_1999003169_gbif_737.jpeg
petota,cardiophyllum,0.0303,jpg,gbif,P:/CODE/ITESM/tesis-dataset-downloader/solanum_output/z_clean_resized/petota/petota_cardiophyllum_2270555763_gbif_570.jpg
petota,cardiophyllum,0.0307,jpg,gbif,P:/CODE/ITESM/tesis-dataset-downloader/solanum_output/z_clean_resized/petota/petota_cardiophyllum_2270556197_gbif_553.jpg
petota,cardiophyllum,0.0251,jpg,gbif,P:/CODE/ITESM/tesis-dataset-downloader/solanum_output/z_clean_resized/petota/petota_cardiophyllum_2270556410_gbif_542.jpg
petota,cardiophyllum,0.0303,jpg,gbif,P:/CODE/ITESM/tesis-dataset-downloader/solanum_output/z_clean_resized/petota/petota_cardiophyllum_2430467272_gbif_405.jpeg
petota,cardiophyllum,0.0326,jpg,gbif,P:/CODE/ITESM/tesis-dataset-downloader/solanum_output/z_clean_resized/petota/petota_cardiophyllum_2514603201_gbif_363.jpeg
petota,cardiophyllum,0.025,jpg,gbif,P:/CODE/ITESM/tesis-dataset-downloader/solanum_output/z_clean_resized/petota/petota_cardiophyllum_2516606581_gbif_259.jpeg
petota,cardiophyllum,0.0324,jpg,gbif,P:/CODE/ITESM/tesis-dataset-downloader/solanum_output/z_clean_resized/petota/petota_cardiophyllum_2573419479_gbif_139.jpg
petota,cardiophyllum,0.0367,jpg,gbif,P:/CODE/ITESM/tesis-dataset-downloader/solanum_output/z_clean_resized/petota/petota_cardiophyllum_2859206724_gbif_45.jpg
petota,cardiophyllum,0.0281,jpg,gbif,P:/CODE/ITESM/tesis-dataset-downloader/solanum_output/z_clean_resized/petota/petota_cardiophyllum_2981258215_gbif_32.jpg
petota,cardiophyllum,0.0373,jpg,gbif,P:/CODE/ITESM/tesis-dataset-downloader/solanum_output/z_clean_resized/petota/petota_cardiophyllum_2981263293_gbif_29.jpg
petota,cardiophyllum,0.0375,jpg,gbif,P:/CODE/ITESM/tesis-dataset-downloader/solanum_output/z_clean_resized/petota/petota_cardiophyllum_2981280570_gbif_18.jpg
petota,cardiophyllum,0.0266,jpg,gbif,P:/CODE/ITESM/tesis-dataset-downloader/solanum_output/z_clean_resized/petota/petota_cardiophyllum_3029004233_gbif_11.jpeg
petota,cardiophyllum,0.033,jpg,gbif,P:/CODE/ITESM/tesis-dataset-downloader/solanum_output/z_clean_resized/petota/petota_cardiophyllum_3037038447_gbif_7.jpeg
petota,cardiophyllum,0.023,jpg,idigbio,P:/CODE/ITESM/tesis-dataset-downloader/solanum_output/z_clean_resized/petota/petota_cardiophyllum_341362b7-4648-41bf-a2d5-582e8b5dd5de_idigbio_5659.jpeg
petota,cardiophyllum,0.0279,jpg,idigbio,P:/CODE/ITESM/tesis-dataset-downloader/solanum_output/z_clean_resized/petota/petota_cardiophyllum_3a0065c2-24c0-435c-8fe2-45c73ec4df38_idigbio_5186.jpeg
petota,cardiophyllum,0.0295,jpg,idigbio,P:/CODE/ITESM/tesis-dataset-downloader/solanum_output/z_clean_resized/petota/petota_cardiophyllum_3e1f552a-a98f-4932-a766-d661ec738a12_idigbio_5980.jpeg
petota,cardiophyllum,0.0305,jpg,idigbio,P:/CODE/ITESM/tesis-dataset-downloader/solanum_output/z_clean_resized/petota/petota_cardiophyllum_3f2dc144-7821-4340-be1f-ea759a9e284b_idigbio_4746.jpeg
petota,cardiophyllum,0.0379,jpg,gbif,P:/CODE/ITESM/tesis-dataset-downloader/solanum_output/z_clean_resized/petota/petota_cardiophyllum_437162131_gbif_6644.jpeg
petota,cardiophyllum,0.0247,jpg,gbif,P:/CODE/ITESM/tesis-dataset-downloader/solanum_output/z_clean_resized/petota/petota_cardiophyllum_437244503_gbif_6638.jpeg
petota,cardiophyllum,0.0298,jpg,gbif,P:/CODE/ITESM/tesis-dataset-downloader/solanum_output/z_clean_resized/petota/petota_cardiophyllum_437577097_gbif_6540.jpeg
petota,cardiophyllum,0.0345,jpg,gbif,P:/CODE/ITESM/tesis-dataset-downloader/solanum_output/z_clean_resized/petota/petota_cardiophyllum_437577098_gbif_6539.jpeg
petota,cardiophyllum,0.0264,jpg,gbif,P:/CODE/ITESM/tesis-dataset-downloader/solanum_output/z_clean_resized/petota/petota_cardiophyllum_438492470_gbif_6239.jpeg
petota,cardiophyllum,0.0405,jpg,gbif,P:/CODE/ITESM/tesis-dataset-downloader/solanum_output/z_clean_resized/petota/petota_cardiophyllum_438577304_gbif_6223.jpeg
petota,cardiophyllum,0.0254,jpg,gbif,P:/CODE/ITESM/tesis-dataset-downloader/solanum_output/z_clean_resized/petota/petota_cardiophyllum_438657331_gbif_6170.jpeg
petota,cardiophyllum,0.0229,jpg,gbif,P:/CODE/ITESM/tesis-dataset-downloader/solanum_output/z_clean_resized/petota/petota_cardiophyllum_438825419_gbif_6151.jpeg
petota,cardiophyllum,0.0317,jpg,gbif,P:/CODE/ITESM/tesis-dataset-downloader/solanum_output/z_clean_resized/petota/petota_cardiophyllum_438825420_gbif_6150.jpeg
petota,cardiophyllum,0.0351,jpg,gbif,P:/CODE/ITESM/tesis-dataset-downloader/solanum_output/z_clean_resized/petota/petota_cardiophyllum_439491780_gbif_5945.jpeg
petota,cardiophyllum,0.0295,jpg,gbif,P:/CODE/ITESM/tesis-dataset-downloader/solanum_output/z_clean_resized/petota/petota_cardiophyllum_439575891_gbif_5934.jpeg
petota,cardiophyllum,0.0279,jpg,gbif,P:/CODE/ITESM/tesis-dataset-downloader/solanum_output/z_clean_resized/petota/petota_cardiophyllum_439575892_gbif_5933.jpeg
petota,cardiophyllum,0.0301,jpg,idigbio,P:/CODE/ITESM/tesis-dataset-downloader/solanum_output/z_clean_resized/petota/petota_cardiophyllum_4c3c30d1-d869-464a-884a-55860df9ecfd_idigbio_979.jpeg
petota,cardiophyllum,0.0407,jpg,gbif,P:/CODE/ITESM/tesis-dataset-downloader/solanum_output/z_clean_resized/petota/petota_cardiophyllum_574967676_gbif_5894.jpeg
petota,cardiophyllum,0.0459,jpg,gbif,P:/CODE/ITESM/tesis-dataset-downloader/solanum_output/z_clean_resized/petota/petota_cardiophyllum_575191384_gbif_5885.jpeg
petota,cardiophyllum,0.025,jpg,idigbio,P:/CODE/ITESM/tesis-dataset-downloader/solanum_output/z_clean_resized/petota/petota_cardiophyllum_79152498-ac1c-45ae-b91e-7550af0bbcd0_idigbio_867.jpeg
petota,cardiophyllum,0.0377,jpg,idigbio,P:/CODE/ITESM/tesis-dataset-downloader/solanum_output/z_clean_resized/petota/petota_cardiophyllum_7d9f00c4-36c1-4efa-8f24-27e06132c422_idigbio_4505.jpeg
petota,cardiophyllum,0.0305,jpg,idigbio,P:/CODE/ITESM/tesis-dataset-downloader/solanum_output/z_clean_resized/petota/petota_cardiophyllum_81470f04-5682-49a5-a2ba-24b33abb46cb_idigbio_1395.jpeg
petota,cardiophyllum,0.0298,jpg,gbif,P:/CODE/ITESM/tesis-dataset-downloader/solanum_output/z_clean_resized/petota/petota_cardiophyllum_912440443_gbif_5071.jpg
petota,cardiophyllum,0.0334,jpg,gbif,P:/CODE/ITESM/tesis-dataset-downloader/solanum_output/z_clean_resized/petota/petota_cardiophyllum_912440596_gbif_5067.jpg
petota,cardiophyllum,0.0228,jpg,idigbio,P:/CODE/ITESM/tesis-dataset-downloader/solanum_output/z_clean_resized/petota/petota_cardiophyllum_a389d0d1-098d-4edb-aba8-b0d669c31e19_idigbio_3507.jpeg
petota,cardiophyllum,0.041,jpg,idigbio,P:/CODE/ITESM/tesis-dataset-downloader/solanum_output/z_clean_resized/petota/petota_cardiophyllum_b1a4e414-b390-46b8-bcb7-fa36a5093ddc_idigbio_2809.jpeg
petota,cardiophyllum,0.025,jpg,idigbio,P:/CODE/ITESM/tesis-dataset-downloader/solanum_output/z_clean_resized/petota/petota_cardiophyllum_b2406254-16a8-4c3b-8030-2514bdeb6fc4_idigbio_6060.jpeg
petota,cardiophyllum,0.0253,jpg,idigbio,P:/CODE/ITESM/tesis-dataset-downloader/solanum_output/z_clean_resized/petota/petota_cardiophyllum_b7cd679e-04ed-4d6b-9aa7-cbb6cfc50941_idigbio_2292.jpeg
petota,cardiophyllum,0.0268,jpg,idigbio,P:/CODE/ITESM/tesis-dataset-downloader/solanum_output/z_clean_resized/petota/petota_cardiophyllum_c5e042a1-e4ad-4b46-bba0-0c3f12559f98_idigbio_2470.jpeg
petota,cardiophyllum,0.0229,jpg,idigbio,P:/CODE/ITESM/tesis-dataset-downloader/solanum_output/z_clean_resized/petota/petota_cardiophyllum_d7ee6ef4-9dd4-45a8-93f8-a6fbc34d9c4b_idigbio_426.jpeg
petota,cardiophyllum,0.0281,jpg,idigbio,P:/CODE/ITESM/tesis-dataset-downloader/solanum_output/z_clean_resized/petota/petota_cardiophyllum_da3d5c0d-6ddd-41b9-9b6d-437cc60abc36_idigbio_3385.jpeg
petota,cardiophyllum,0.0403,jpg,idigbio,P:/CODE/ITESM/tesis-dataset-downloader/solanum_output/z_clean_resized/petota/petota_cardiophyllum_dd126524-818d-4fee-81cf-b2c521502880_idigbio_1253.jpeg
petota,cardiophyllum,0.0231,jpg,idigbio,P:/CODE/ITESM/tesis-dataset-downloader/solanum_output/z_clean_resized/petota/petota_cardiophyllum_de351802-9923-4989-8a13-846edfc70e2f_idigbio_402.jpeg
petota,clarum,0.0235,jpg,gbif,P:/CODE/ITESM/tesis-dataset-downloader/solanum_output/z_clean_resized/petota/petota_clarum_1928915941_gbif_2446.jpg
petota,demissum,0.0229,jpg,idigbio,P:/CODE/ITESM/tesis-dataset-downloader/solanum_output/z_clean_resized/petota/petota_demissum_0006a492-6619-47a6-b2ae-6dc05df92935_idigbio_976.jpeg
petota,demissum,0.0371,jpg,idigbio,P:/CODE/ITESM/tesis-dataset-downloader/solanum_output/z_clean_resized/petota/petota_demissum_0090fdf8-6c7d-43a9-97c3-f2d7fef584c3_idigbio_2064.jpeg
petota,demissum,0.0337,jpg,idigbio,P:/CODE/ITESM/tesis-dataset-downloader/solanum_output/z_clean_resized/petota/petota_demissum_06343f4e-0c2d-46da-82ba-da724b300abe_idigbio_380.jpeg
petota,demissum,0.0234,jpg,idigbio,P:/CODE/ITESM/tesis-dataset-downloader/solanum_output/z_clean_resized/petota/petota_demissum_07dde78b-bd54-4bf3-9bd1-b1e77f94ccb9_idigbio_6352.jpeg
petota,demissum,0.0318,jpg,gbif,P:/CODE/ITESM/tesis-dataset-downloader/solanum_output/z_clean_resized/petota/petota_demissum_1055816815_gbif_4864.jpeg
petota,demissum,0.0287,jpg,gbif,P:/CODE/ITESM/tesis-dataset-downloader/solanum_output/z_clean_resized/petota/petota_demissum_1055884513_gbif_4842.jpeg
petota,demissum,0.0279,jpg,gbif,P:/CODE/ITESM/tesis-dataset-downloader/solanum_output/z_clean_resized/petota/petota_demissum_1055943925_gbif_4834.jpeg
petota,demissum,0.0291,jpg,gbif,P:/CODE/ITESM/tesis-dataset-downloader/solanum_output/z_clean_resized/petota/petota_demissum_1056122098_gbif_4793.jpeg
petota,demissum,0.0248,jpg,gbif,P:/CODE/ITESM/tesis-dataset-downloader/solanum_output/z_clean_resized/petota/petota_demissum_1056190006_gbif_4776.jpeg
petota,demissum,0.0293,jpg,gbif,P:/CODE/ITESM/tesis-dataset-downloader/solanum_output/z_clean_resized/petota/petota_demissum_1056261547_gbif_4755.jpeg
petota,demissum,0.0288,jpg,gbif,P:/CODE/ITESM/tesis-dataset-downloader/solanum_output/z_clean_resized/petota/petota_demissum_1056511926_gbif_4633.jpeg
petota,demissum,0.0273,jpg,gbif,P:/CODE/ITESM/tesis-dataset-downloader/solanum_output/z_clean_resized/petota/petota_demissum_1056550973_gbif_4583.jpeg
petota,demissum,0.0408,jpg,gbif,P:/CODE/ITESM/tesis-dataset-downloader/solanum_output/z_clean_resized/petota/petota_demissum_1057186503_gbif_4433.jpeg
petota,demissum,0.0355,jpg,gbif,P:/CODE/ITESM/tesis-dataset-downloader/solanum_output/z_clean_resized/petota/petota_demissum_1057345066_gbif_4394.jpeg
petota,demissum,0.0268,jpg,gbif,P:/CODE/ITESM/tesis-dataset-downloader/solanum_output/z_clean_resized/petota/petota_demissum_1057351735_gbif_4392.jpeg
petota,demissum,0.0222,jpg,gbif,P:/CODE/ITESM/tesis-dataset-downloader/solanum_output/z_clean_resized/petota/petota_demissum_1252656891_gbif_4072.jpg
petota,demissum,0.0324,jpg,gbif,P:/CODE/ITESM/tesis-dataset-downloader/solanum_output/z_clean_resized/petota/petota_demissum_1252656894_gbif_4070.jpg
petota,demissum,0.022,jpg,gbif,P:/CODE/ITESM/tesis-dataset-downloader/solanum_output/z_clean_resized/petota/petota_demissum_1252656899_gbif_4069.jpg
petota,demissum,0.027,jpg,gbif,P:/CODE/ITESM/tesis-dataset-downloader/solanum_output/z_clean_resized/petota/petota_demissum_1252656910_gbif_4068.jpg
petota,demissum,0.0461,jpg,gbif,P:/CODE/ITESM/tesis-dataset-downloader/solanum_output/z_clean_resized/petota/petota_demissum_1252656914_gbif_4066.jpg
petota,demissum,0.0354,jpg,gbif,P:/CODE/ITESM/tesis-dataset-downloader/solanum_output/z_clean_resized/petota/petota_demissum_1252656917_gbif_4064.jpg
petota,demissum,0.0286,jpg,gbif,P:/CODE/ITESM/tesis-dataset-downloader/solanum_output/z_clean_resized/petota/petota_demissum_1252656923_gbif_4061.jpg
petota,demissum,0.0362,jpg,gbif,P:/CODE/ITESM/tesis-dataset-downloader/solanum_output/z_clean_resized/petota/petota_demissum_1252656924_gbif_4060.jpg
petota,demissum,0.0289,jpg,gbif,P:/CODE/ITESM/tesis-dataset-downloader/solanum_output/z_clean_resized/petota/petota_demissum_1252656925_gbif_4059.jpg
petota,demissum,0.0305,jpg,gbif,P:/CODE/ITESM/tesis-dataset-downloader/solanum_output/z_clean_resized/petota/petota_demissum_1252656928_gbif_4058.jpg
petota,demissum,0.0271,jpg,gbif,P:/CODE/ITESM/tesis-dataset-downloader/solanum_output/z_clean_resized/petota/petota_demissum_1252656930_gbif_4056.jpg
petota,demissum,0.0328,jpg,gbif,P:/CODE/ITESM/tesis-dataset-downloader/solanum_output/z_clean_resized/petota/petota_demissum_1252656932_gbif_4054.jpg
petota,demissum,0.026,jpg,gbif,P:/CODE/ITESM/tesis-dataset-downloader/solanum_output/z_clean_resized/petota/petota_demissum_1252656933_gbif_4053.jpg
petota,demissum,0.0239,jpg,gbif,P:/CODE/ITESM/tesis-dataset-downloader/solanum_output/z_clean_resized/petota/petota_demissum_1252656934_gbif_4052.jpg
petota,demissum,0.0335,jpg,gbif,P:/CODE/ITESM/tesis-dataset-downloader/solanum_output/z_clean_resized/petota/petota_demissum_1252677877_gbif_3979.jpg
petota,demissum,0.028,jpg,gbif,P:/CODE/ITESM/tesis-dataset-downloader/solanum_output/z_clean_resized/petota/petota_demissum_1252677907_gbif_3968.jpg
petota,demissum,0.0404,jpg,gbif,P:/CODE/ITESM/tesis-dataset-downloader/solanum_output/z_clean_resized/petota/petota_demissum_1252677915_gbif_3965.jpg
petota,demissum,0.0372,jpg,gbif,P:/CODE/ITESM/tesis-dataset-downloader/solanum_output/z_clean_resized/petota/petota_demissum_1252677921_gbif_3963.jpg
petota,demissum,0.0371,jpg,gbif,P:/CODE/ITESM/tesis-dataset-downloader/solanum_output/z_clean_resized/petota/petota_demissum_1252677927_gbif_3959.jpg
petota,demissum,0.0268,jpg,gbif,P:/CODE/ITESM/tesis-dataset-downloader/solanum_output/z_clean_resized/petota/petota_demissum_1252677929_gbif_3958.jpg
petota,demissum,0.0365,jpg,gbif,P:/CODE/ITESM/tesis-dataset-downloader/solanum_output/z_clean_resized/petota/petota_demissum_1252677934_gbif_3956.jpg
petota,demissum,0.0253,jpg,gbif,P:/CODE/ITESM/tesis-dataset-downloader/solanum_output/z_clean_resized/petota/petota_demissum_1252677935_gbif_3955.jpg
petota,demissum,0.0257,jpg,gbif,P:/CODE/ITESM/tesis-dataset-downloader/solanum_output/z_clean_resized/petota/petota_demissum_1252677939_gbif_3954.jpg
petota,demissum,0.0264,jpg,gbif,P:/CODE/ITESM/tesis-dataset-downloader/solanum_output/z_clean_resized/petota/petota_demissum_1317992215_gbif_3698.jpeg
petota,demissum,0.0353,jpg,gbif,P:/CODE/ITESM/tesis-dataset-downloader/solanum_output/z_clean_resized/petota/petota_demissum_1318592288_gbif_3691.jpeg
petota,demissum,0.0349,jpg,gbif,P:/CODE/ITESM/tesis-dataset-downloader/solanum_output/z_clean_resized/petota/petota_demissum_1319068817_gbif_3684.jpeg
petota,demissum,0.0175,jpg,idigbio,P:/CODE/ITESM/tesis-dataset-downloader/solanum_output/z_clean_resized/petota/petota_demissum_158f24c1-f455-425a-a146-aeaa50f483c0_idigbio_4080.jpeg
petota,demissum,0.0357,jpg,idigbio,P:/CODE/ITESM/tesis-dataset-downloader/solanum_output/z_clean_resized/petota/petota_demissum_16404c7a-94e1-4fc2-887e-33dfc2490073_idigbio_5311.jpeg
petota,demissum,0.0273,jpg,gbif,P:/CODE/ITESM/tesis-dataset-downloader/solanum_output/z_clean_resized/petota/petota_demissum_1802484598_gbif_3519.jpg
petota,demissum,0.0372,jpg,gbif,P:/CODE/ITESM/tesis-dataset-downloader/solanum_output/z_clean_resized/petota/petota_demissum_1839493938_gbif_3433.jpg
petota,demissum,0.0263,jpg,gbif,P:/CODE/ITESM/tesis-dataset-downloader/solanum_output/z_clean_resized/petota/petota_demissum_1852084538_gbif_3253.jpeg
petota,demissum,0.0309,jpg,gbif,P:/CODE/ITESM/tesis-dataset-downloader/solanum_output/z_clean_resized/petota/petota_demissum_1852099959_gbif_3239.jpeg
petota,demissum,0.0364,jpg,gbif,P:/CODE/ITESM/tesis-dataset-downloader/solanum_output/z_clean_resized/petota/petota_demissum_1852103674_gbif_3238.jpeg
petota,demissum,0.0387,jpg,gbif,P:/CODE/ITESM/tesis-dataset-downloader/solanum_output/z_clean_resized/petota/petota_demissum_1852105426_gbif_3236.jpeg
petota,demissum,0.0322,jpg,gbif,P:/CODE/ITESM/tesis-dataset-downloader/solanum_output/z_clean_resized/petota/petota_demissum_1852112837_gbif_3232.jpeg
petota,demissum,0.0234,jpg,gbif,P:/CODE/ITESM/tesis-dataset-downloader/solanum_output/z_clean_resized/petota/petota_demissum_1852152793_gbif_3214.jpeg
petota,demissum,0.0323,jpg,gbif,P:/CODE/ITESM/tesis-dataset-downloader/solanum_output/z_clean_resized/petota/petota_demissum_1852153367_gbif_3213.jpeg
petota,demissum,0.0257,jpg,gbif,P:/CODE/ITESM/tesis-dataset-downloader/solanum_output/z_clean_resized/petota/petota_demissum_1927776470_gbif_3202.jpg
petota,demissum,0.0248,jpg,gbif,P:/CODE/ITESM/tesis-dataset-downloader/solanum_output/z_clean_resized/petota/petota_demissum_1927855273_gbif_3152.jpg
petota,demissum,0.0248,jpg,gbif,P:/CODE/ITESM/tesis-dataset-downloader/solanum_output/z_clean_resized/petota/petota_demissum_1927908680_gbif_3110.jpg
petota,demissum,0.0241,jpg,gbif,P:/CODE/ITESM/tesis-dataset-downloader/solanum_output/z_clean_resized/petota/petota_demissum_1928409606_gbif_2760.jpg
petota,demissum,0.0189,jpg,gbif,P:/CODE/ITESM/tesis-dataset-downloader/solanum_output/z_clean_resized/petota/petota_demissum_1928812104_gbif_2504.jpg
petota,demissum,0.0206,jpg,gbif,P:/CODE/ITESM/tesis-dataset-downloader/solanum_output/z_clean_resized/petota/petota_demissum_1929050673_gbif_2363.jpg
petota,demissum,0.0237,jpg,gbif,P:/CODE/ITESM/tesis-dataset-downloader/solanum_output/z_clean_resized/petota/petota_demissum_1929131408_gbif_2315.jpg
petota,demissum,0.0346,jpg,gbif,P:/CODE/ITESM/tesis-dataset-downloader/solanum_output/z_clean_resized/petota/petota_demissum_1929151101_gbif_2301.jpg
petota,demissum,0.0338,jpg,gbif,P:/CODE/ITESM/tesis-dataset-downloader/solanum_output/z_clean_resized/petota/petota_demissum_1929153486_gbif_2299.jpg
petota,demissum,0.0349,jpg,gbif,P:/CODE/ITESM/tesis-dataset-downloader/solanum_output/z_clean_resized/petota/petota_demissum_1929320562_gbif_2201.jpg
petota,demissum,0.0275,jpg,gbif,P:/CODE/ITESM/tesis-dataset-downloader/solanum_output/z_clean_resized/petota/petota_demissum_1929773759_gbif_1911.jpg
petota,demissum,0.0285,jpg,gbif,P:/CODE/ITESM/tesis-dataset-downloader/solanum_output/z_clean_resized/petota/petota_demissum_1929928168_gbif_1813.jpg
petota,demissum,0.0221,jpg,gbif,P:/CODE/ITESM/tesis-dataset-downloader/solanum_output/z_clean_resized/petota/petota_demissum_1930584548_gbif_1371.jpg
petota,demissum,0.022,jpg,gbif,P:/CODE/ITESM/tesis-dataset-downloader/solanum_output/z_clean_resized/petota/petota_demissum_1931103404_gbif_1007.jpg
petota,demissum,0.0457,jpg,gbif,P:/CODE/ITESM/tesis-dataset-downloader/solanum_output/z_clean_resized/petota/petota_demissum_1931130901_gbif_989.jpg
petota,demissum,0.0251,jpg,gbif,P:/CODE/ITESM/tesis-dataset-downloader/solanum_output/z_clean_resized/petota/petota_demissum_1931367707_gbif_858.jpg
petota,demissum,0.0402,jpg,idigbio,P:/CODE/ITESM/tesis-dataset-downloader/solanum_output/z_clean_resized/petota/petota_demissum_1eb95b98-3571-4d20-937b-710e952cb518_idigbio_790.jpeg
petota,demissum,0.0426,jpg,gbif,P:/CODE/ITESM/tesis-dataset-downloader/solanum_output/z_clean_resized/petota/petota_demissum_2270556421_gbif_540.jpg
petota,demissum,0.0228,jpg,gbif,P:/CODE/ITESM/tesis-dataset-downloader/solanum_output/z_clean_resized/petota/petota_demissum_2270556653_gbif_530.jpg
petota,demissum,0.0278,jpg,gbif,P:/CODE/ITESM/tesis-dataset-downloader/solanum_output/z_clean_resized/petota/petota_demissum_2270558858_gbif_476.jpg
petota,demissum,0.0285,jpg,idigbio,P:/CODE/ITESM/tesis-dataset-downloader/solanum_output/z_clean_resized/petota/petota_demissum_229998d3-2175-4c44-a788-779b6aad866b_idigbio_2468.jpeg
petota,demissum,0.0309,jpg,idigbio,P:/CODE/ITESM/tesis-dataset-downloader/solanum_output/z_clean_resized/petota/petota_demissum_23d82797-8a4b-4605-9e07-39934bede499_idigbio_975.jpeg
petota,demissum,0.0235,jpg,gbif,P:/CODE/ITESM/tesis-dataset-downloader/solanum_output/z_clean_resized/petota/petota_demissum_2514610621_gbif_355.jpeg
petota,demissum,0.0352,jpg,gbif,P:/CODE/ITESM/tesis-dataset-downloader/solanum_output/z_clean_resized/petota/petota_demissum_2514639656_gbif_352.jpeg
petota,demissum,0.0248,jpg,gbif,P:/CODE/ITESM/tesis-dataset-downloader/solanum_output/z_clean_resized/petota/petota_demissum_2514654741_gbif_347.jpeg
petota,demissum,0.0252,jpg,gbif,P:/CODE/ITESM/tesis-dataset-downloader/solanum_output/z_clean_resized/petota/petota_demissum_2516623591_gbif_248.jpeg
petota,demissum,0.026,jpg,idigbio,P:/CODE/ITESM/tesis-dataset-downloader/solanum_output/z_clean_resized/petota/petota_demissum_25bf94a9-8d7c-47fd-b16e-2bd64e7da664_idigbio_3245.jpeg
petota,demissum,0.024,jpg,idigbio,P:/CODE/ITESM/tesis-dataset-downloader/solanum_output/z_clean_resized/petota/petota_demissum_269aa83f-faa4-4405-829d-8cc568e947cf_idigbio_17.jpeg
petota,demissum,0.0341,jpg,idigbio,P:/CODE/ITESM/tesis-dataset-downloader/solanum_output/z_clean_resized/petota/petota_demissum_2895288d-5c99-4973-b9a9-08659fd50dc0_idigbio_3622.jpeg
