section,species,filesize_mb,width,height,image_type,source,hash,full_path
petota,bulbocastanum,6.2242,3750,5500,jpg,gbif,8cb2b2ba92b2b292,P:/CODE/ITESM/tesis-dataset-downloader/solanum_output\petota\petota_bulbocastanum_1929004080_gbif_2399.jpg
petota,bulbocastanum,6.2867,3750,5500,jpg,gbif,b2b64eb2a28a9eb6,P:/CODE/ITESM/tesis-dataset-downloader/solanum_output\petota\petota_bulbocastanum_1929301912_gbif_2210.jpg
petota,bulbocastanum,0.1076,1004,1520,jpg,gbif,b2333693d9d298d8,P:/CODE/ITESM/tesis-dataset-downloader/solanum_output\petota\petota_bulbocastanum_1929963584_gbif_1787.jpg
petota,bulbocastanum,5.7192,3750,5500,jpg,gbif,9698aeb69a8e8ec6,P:/CODE/ITESM/tesis-dataset-downloader/solanum_output\petota\petota_bulbocastanum_1930271656_gbif_1589.jpg
petota,bulbocastanum,0.1,1004,1520,jpg,gbif,a66b5b1bb534b2b2,P:/CODE/ITESM/tesis-dataset-downloader/solanum_output\petota\petota_bulbocastanum_1930381538_gbif_1511.jpg
petota,bulbocastanum,5.7433,3750,5500,jpg,gbif,8a9c9a928e86b2c6,P:/CODE/ITESM/tesis-dataset-downloader/solanum_output\petota\petota_bulbocastanum_1930783250_gbif_1227.jpg
petota,bulbocastanum,5.2567,3750,5500,jpg,gbif,b28ccc8e9aaea6e6,P:/CODE/ITESM/tesis-dataset-downloader/solanum_output\petota\petota_bulbocastanum_1930843617_gbif_1189.jpg
petota,bulbocastanum,8.0219,3750,5500,jpg,gbif,86b2928692d6da92,P:/CODE/ITESM/tesis-dataset-downloader/solanum_output\petota\petota_bulbocastanum_1930930825_gbif_1130.jpg
petota,bulbocastanum,6.1405,3750,5500,jpg,gbif,ae8e9aa0e6eaf2e2,P:/CODE/ITESM/tesis-dataset-downloader/solanum_output\petota\petota_bulbocastanum_1930970021_gbif_1102.jpg
petota,bulbocastanum,6.0887,3750,5500,jpg,gbif,a4868a96ae8eb2e6,P:/CODE/ITESM/tesis-dataset-downloader/solanum_output\petota\petota_bulbocastanum_1931172018_gbif_963.jpg
petota,bulbocastanum,6.0856,3750,5500,jpg,gbif,b68a8bb296bab2d2,P:/CODE/ITESM/tesis-dataset-downloader/solanum_output\petota\petota_bulbocastanum_1931372176_gbif_851.jpg
petota,bulbocastanum,3.4988,3430,4891,jpg,gbif,878373638c4a66a5,P:/CODE/ITESM/tesis-dataset-downloader/solanum_output\petota\petota_bulbocastanum_1999005314_gbif_736.jpeg
petota,bulbocastanum,2.427,3700,5367,jpg,gbif,4d6d713032362db9,P:/CODE/ITESM/tesis-dataset-downloader/solanum_output\petota\petota_bulbocastanum_2265566504_gbif_709.jpg
petota,bulbocastanum,0.2402,1110,1920,jpg,gbif,90993b33425aca2b,P:/CODE/ITESM/tesis-dataset-downloader/solanum_output\petota\petota_bulbocastanum_2514563319_gbif_372.jpeg
petota,bulbocastanum,0.2105,1082,1920,jpg,gbif,eb9bbb1b4989c9b3,P:/CODE/ITESM/tesis-dataset-downloader/solanum_output\petota\petota_bulbocastanum_2514605316_gbif_360.jpeg
petota,bulbocastanum,0.2141,1093,1920,jpg,gbif,d4c82c2c8baeecb3,P:/CODE/ITESM/tesis-dataset-downloader/solanum_output\petota\petota_bulbocastanum_2516464626_gbif_262.jpeg
petota,bulbocastanum,0.1888,1076,1920,jpg,gbif,c63a33b2b262d0b3,P:/CODE/ITESM/tesis-dataset-downloader/solanum_output\petota\petota_bulbocastanum_2516656603_gbif_243.jpeg
petota,bulbocastanum,10.8553,6772,8971,jpg,idigbio,f4c888961e3d1dd9,P:/CODE/ITESM/tesis-dataset-downloader/solanum_output\petota\petota_bulbocastanum_299b2673-552e-4711-8b7a-db52c2313ecc_idigbio_3176.jpeg
petota,bulbocastanum,0.3457,1200,2077,jpg,gbif,153524753c3d39c1,P:/CODE/ITESM/tesis-dataset-downloader/solanum_output\petota\petota_bulbocastanum_3029004483_gbif_10.jpeg
petota,bulbocastanum,0.2487,1200,1763,jpg,gbif,c90e9e5d4f5c484b,P:/CODE/ITESM/tesis-dataset-downloader/solanum_output\petota\petota_bulbocastanum_3037038436_gbif_8.jpeg
petota,bulbocastanum,0.2434,1200,1763,jpg,gbif,6633392d67431921,P:/CODE/ITESM/tesis-dataset-downloader/solanum_output\petota\petota_bulbocastanum_3037038460_gbif_5.jpeg
petota,bulbocastanum,0.2393,1200,1763,jpg,gbif,d8939756774c4d8b,P:/CODE/ITESM/tesis-dataset-downloader/solanum_output\petota\petota_bulbocastanum_3037038462_gbif_4.jpeg
petota,bulbocastanum,8.2797,6738,8903,jpg,idigbio,e6ccb2548acfd9e9,P:/CODE/ITESM/tesis-dataset-downloader/solanum_output\petota\petota_bulbocastanum_34b042fa-365d-4dd4-a48c-b1c5eb69f617_idigbio_3244.jpeg
petota,bulbocastanum,8.5568,6735,8899,jpg,idigbio,f0b42e34b4bd99e9,P:/CODE/ITESM/tesis-dataset-downloader/solanum_output\petota\petota_bulbocastanum_350233e5-3c1d-4df0-9744-56b3e9af2e09_idigbio_805.jpeg
petota,bulbocastanum,4.4354,3287,5060,jpg,gbif,26361222368ea4a6,P:/CODE/ITESM/tesis-dataset-downloader/solanum_output\petota\petota_bulbocastanum_437245965_gbif_6636.jpeg
petota,bulbocastanum,6.1748,3253,5012,jpg,gbif,022d952d2c2e9ec6,P:/CODE/ITESM/tesis-dataset-downloader/solanum_output\petota\petota_bulbocastanum_437245971_gbif_6635.jpeg
petota,bulbocastanum,5.6241,3304,5090,jpg,gbif,b6929a969e8e8ccc,P:/CODE/ITESM/tesis-dataset-downloader/solanum_output\petota\petota_bulbocastanum_437578514_gbif_6537.jpeg
petota,bulbocastanum,5.775,3275,5070,jpg,gbif,268e0e4e5a8e88c2,P:/CODE/ITESM/tesis-dataset-downloader/solanum_output\petota\petota_bulbocastanum_437578515_gbif_6536.jpeg
petota,bulbocastanum,2.7711,3660,5160,jpg,gbif,86c5ad85ad8ed4ee,P:/CODE/ITESM/tesis-dataset-downloader/solanum_output\petota\petota_bulbocastanum_437578520_gbif_6535.jpeg
petota,bulbocastanum,5.5051,3295,5065,jpg,gbif,332371516131bccc,P:/CODE/ITESM/tesis-dataset-downloader/solanum_output\petota\petota_bulbocastanum_437612298_gbif_6519.jpeg
petota,bulbocastanum,5.8625,3296,5017,jpg,gbif,662e2aa212a6acba,P:/CODE/ITESM/tesis-dataset-downloader/solanum_output\petota\petota_bulbocastanum_437911451_gbif_6433.jpeg
petota,bulbocastanum,5.6904,3322,5050,jpg,gbif,62333333333b32ac,P:/CODE/ITESM/tesis-dataset-downloader/solanum_output\petota\petota_bulbocastanum_438244378_gbif_6332.jpeg
petota,bulbocastanum,5.9146,3307,5070,jpg,gbif,a6ce9eae8a8a8ece,P:/CODE/ITESM/tesis-dataset-downloader/solanum_output\petota\petota_bulbocastanum_438244379_gbif_6331.jpeg
petota,bulbocastanum,2.8376,3660,5160,jpg,gbif,d2a3a7a5b599cbc8,P:/CODE/ITESM/tesis-dataset-downloader/solanum_output\petota\petota_bulbocastanum_438244384_gbif_6329.jpeg
petota,bulbocastanum,0.3974,2004,2946,jpg,gbif,92a2a6a6b68a8a8c,P:/CODE/ITESM/tesis-dataset-downloader/solanum_output\petota\petota_bulbocastanum_438244384_gbif_6330.jpeg
petota,bulbocastanum,4.3717,3241,5254,jpg,gbif,98589b36161ec6dd,P:/CODE/ITESM/tesis-dataset-downloader/solanum_output\petota\petota_bulbocastanum_438910773_gbif_6141.jpeg
petota,bulbocastanum,6.1466,3327,5085,jpg,gbif,313113333b31cf8c,P:/CODE/ITESM/tesis-dataset-downloader/solanum_output\petota\petota_bulbocastanum_438910774_gbif_6140.jpeg
petota,bulbocastanum,5.8775,3328,5088,jpg,gbif,5a6f674d4e0bebe6,P:/CODE/ITESM/tesis-dataset-downloader/solanum_output\petota\petota_bulbocastanum_439244197_gbif_6047.jpeg
petota,bulbocastanum,4.2763,3285,4825,jpg,gbif,cea43253792c259c,P:/CODE/ITESM/tesis-dataset-downloader/solanum_output\petota\petota_bulbocastanum_439244198_gbif_6046.jpeg
petota,bulbocastanum,5.5597,3276,5080,jpg,gbif,ea9c8ec4b696ccce,P:/CODE/ITESM/tesis-dataset-downloader/solanum_output\petota\petota_bulbocastanum_439245112_gbif_6037.jpeg
petota,bulbocastanum,5.9291,3280,5011,jpg,gbif,74868babae3c9ce2,P:/CODE/ITESM/tesis-dataset-downloader/solanum_output\petota\petota_bulbocastanum_439245113_gbif_6036.jpeg
petota,bulbocastanum,4.6235,3187,4933,jpg,gbif,781bd6764689cbce,P:/CODE/ITESM/tesis-dataset-downloader/solanum_output\petota\petota_bulbocastanum_439610799_gbif_5909.jpeg
petota,bulbocastanum,8.3441,6693,8936,jpg,idigbio,c2f0c6ceb0b1e1c1,P:/CODE/ITESM/tesis-dataset-downloader/solanum_output\petota\petota_bulbocastanum_44eed002-7b8e-4a7c-a19a-89c1de247c40_idigbio_1219.jpeg
petota,bulbocastanum,8.1927,6748,8906,jpg,idigbio,d89898cee4cfd9c9,P:/CODE/ITESM/tesis-dataset-downloader/solanum_output\petota\petota_bulbocastanum_47a9437c-eec4-473e-8cc6-0da4e3818ca0_idigbio_163.jpeg
petota,bulbocastanum,8.8807,6742,8910,jpg,idigbio,d29a98989a9395b9,P:/CODE/ITESM/tesis-dataset-downloader/solanum_output\petota\petota_bulbocastanum_4a6a8bc5-921b-4673-93bf-828e91e0a95a_idigbio_6100.jpeg
petota,bulbocastanum,8.8839,6782,8934,jpg,idigbio,d890b80c34b1d1c1,P:/CODE/ITESM/tesis-dataset-downloader/solanum_output\petota\petota_bulbocastanum_4d24ac91-17c4-4d13-b713-5682d4db9c21_idigbio_3751.jpeg
petota,bulbocastanum,10.3224,6727,8965,jpg,idigbio,242c66c64ceb3151,P:/CODE/ITESM/tesis-dataset-downloader/solanum_output\petota\petota_bulbocastanum_4e89b771-65f9-4208-a215-146d539d6102_idigbio_846.jpeg
petota,bulbocastanum,0.1013,916,1500,jpg,gbif,ecdb8b9bfb9b3b33,P:/CODE/ITESM/tesis-dataset-downloader/solanum_output\petota\petota_bulbocastanum_574831811_gbif_5901.jpeg
petota,bulbocastanum,8.3237,6742,8948,jpg,idigbio,b08c8c8a8899d391,P:/CODE/ITESM/tesis-dataset-downloader/solanum_output\petota\petota_bulbocastanum_64c2292d-a7d6-41a5-b193-9eda65059f0a_idigbio_4282.jpeg
petota,bulbocastanum,10.3445,6752,9050,jpg,idigbio,5c2c7a32a5878d59,P:/CODE/ITESM/tesis-dataset-downloader/solanum_output\petota\petota_bulbocastanum_683774a5-351c-4984-91f3-d5568065f720_idigbio_3027.jpeg
petota,bulbocastanum,9.6005,6755,8948,jpg,idigbio,a26266666c8d8dc1,P:/CODE/ITESM/tesis-dataset-downloader/solanum_output\petota\petota_bulbocastanum_6a2b6323-ef83-47d2-82d7-fecef27772cc_idigbio_2835.jpeg
petota,bulbocastanum,10.1694,6717,8970,jpg,idigbio,e68e0e2e560ded51,P:/CODE/ITESM/tesis-dataset-downloader/solanum_output\petota\petota_bulbocastanum_74a2ba6c-c839-40d9-8c56-949688081eeb_idigbio_2444.jpeg
petota,bulbocastanum,8.7903,6812,8942,jpg,idigbio,c832325456f9f1e1,P:/CODE/ITESM/tesis-dataset-downloader/solanum_output\petota\petota_bulbocastanum_7e77f1ce-adee-4dff-a71d-51065fb1ff2a_idigbio_6236.jpeg
petota,bulbocastanum,9.5503,6756,8989,jpg,idigbio,d8c8eca6f29391c1,P:/CODE/ITESM/tesis-dataset-downloader/solanum_output\petota\petota_bulbocastanum_88488a90-068d-4315-8290-a4e1132a4460_idigbio_4053.jpeg
petota,bulbocastanum,9.989,6820,8962,jpg,idigbio,b23a622266d731b1,P:/CODE/ITESM/tesis-dataset-downloader/solanum_output\petota\petota_bulbocastanum_8a7de270-8053-4773-bd01-d996f156650f_idigbio_2684.jpeg
petota,bulbocastanum,9.1119,6772,8923,jpg,idigbio,e8d292b6a495b181,P:/CODE/ITESM/tesis-dataset-downloader/solanum_output\petota\petota_bulbocastanum_90e7bc89-606a-48ca-9c4c-2e223e351156_idigbio_5952.jpeg
petota,bulbocastanum,2.0287,1186,2000,jpg,gbif,93895c2c6c0ba92a,P:/CODE/ITESM/tesis-dataset-downloader/solanum_output\petota\petota_bulbocastanum_912129341_gbif_5455.jpg
petota,bulbocastanum,1.8951,1201,2000,jpg,gbif,989c0c2c2c8d9a23,P:/CODE/ITESM/tesis-dataset-downloader/solanum_output\petota\petota_bulbocastanum_912129343_gbif_5454.jpg
petota,bulbocastanum,1.8313,1217,2000,jpg,gbif,38364c5a62a2b232,P:/CODE/ITESM/tesis-dataset-downloader/solanum_output\petota\petota_bulbocastanum_912129344_gbif_5453.jpg
petota,bulbocastanum,1.7216,1199,2000,jpg,gbif,6c26a6acabaa6d23,P:/CODE/ITESM/tesis-dataset-downloader/solanum_output\petota\petota_bulbocastanum_912129347_gbif_5452.jpg
petota,bulbocastanum,1.9542,1201,2000,jpg,gbif,f0a747361a63cf33,P:/CODE/ITESM/tesis-dataset-downloader/solanum_output\petota\petota_bulbocastanum_912129350_gbif_5451.jpg
petota,bulbocastanum,1.9296,1207,2000,jpg,gbif,27212c5b9a94e133,P:/CODE/ITESM/tesis-dataset-downloader/solanum_output\petota\petota_bulbocastanum_912129355_gbif_5450.jpg
petota,bulbocastanum,1.8323,1221,2000,jpg,gbif,ba3333aaaa328a22,P:/CODE/ITESM/tesis-dataset-downloader/solanum_output\petota\petota_bulbocastanum_912129356_gbif_5449.jpg
petota,bulbocastanum,2.2439,1201,2000,jpg,gbif,716e6b090ddca132,P:/CODE/ITESM/tesis-dataset-downloader/solanum_output\petota\petota_bulbocastanum_912129358_gbif_5448.jpg
petota,bulbocastanum,1.8361,1206,2000,jpg,gbif,f48e46565ca4e522,P:/CODE/ITESM/tesis-dataset-downloader/solanum_output\petota\petota_bulbocastanum_912129360_gbif_5447.jpg
petota,bulbocastanum,1.8752,1216,2000,jpg,gbif,711586f0ead8983a,P:/CODE/ITESM/tesis-dataset-downloader/solanum_output\petota\petota_bulbocastanum_912129363_gbif_5446.jpg
petota,bulbocastanum,1.9633,1208,2000,jpg,gbif,73736732b2b6b133,P:/CODE/ITESM/tesis-dataset-downloader/solanum_output\petota\petota_bulbocastanum_912129365_gbif_5445.jpg
petota,bulbocastanum,1.962,1206,2000,jpg,gbif,b3935d7a688cdb33,P:/CODE/ITESM/tesis-dataset-downloader/solanum_output\petota\petota_bulbocastanum_912129366_gbif_5444.jpg
petota,bulbocastanum,1.8158,1214,2000,jpg,gbif,5a0e203232504a22,P:/CODE/ITESM/tesis-dataset-downloader/solanum_output\petota\petota_bulbocastanum_912129367_gbif_5443.jpg
petota,bulbocastanum,1.9457,1210,2000,jpg,gbif,c8b3631b99666222,P:/CODE/ITESM/tesis-dataset-downloader/solanum_output\petota\petota_bulbocastanum_912129369_gbif_5442.jpg
petota,bulbocastanum,1.9769,1207,2000,jpg,gbif,d2b31199b9bea932,P:/CODE/ITESM/tesis-dataset-downloader/solanum_output\petota\petota_bulbocastanum_912129373_gbif_5440.jpg
petota,bulbocastanum,1.9829,1200,2000,jpg,gbif,97a56d329c11a732,P:/CODE/ITESM/tesis-dataset-downloader/solanum_output\petota\petota_bulbocastanum_912129374_gbif_5439.jpg
petota,bulbocastanum,1.7839,1254,2000,jpg,gbif,aaceacba2c5a9232,P:/CODE/ITESM/tesis-dataset-downloader/solanum_output\petota\petota_bulbocastanum_912129375_gbif_5438.jpg
petota,bulbocastanum,2.3969,1204,2000,jpg,gbif,ad355135359ee032,P:/CODE/ITESM/tesis-dataset-downloader/solanum_output\petota\petota_bulbocastanum_912129377_gbif_5437.jpg
petota,bulbocastanum,2.1124,1202,2000,jpg,gbif,9b1959c766567b32,P:/CODE/ITESM/tesis-dataset-downloader/solanum_output\petota\petota_bulbocastanum_912129378_gbif_5436.jpg
petota,bulbocastanum,1.7932,1206,2000,jpg,gbif,ca9e9ce4e4e9c933,P:/CODE/ITESM/tesis-dataset-downloader/solanum_output\petota\petota_bulbocastanum_912129379_gbif_5435.jpg
petota,bulbocastanum,1.9119,1219,2000,jpg,gbif,a42c4e464e66e232,P:/CODE/ITESM/tesis-dataset-downloader/solanum_output\petota\petota_bulbocastanum_912129381_gbif_5434.jpg
petota,bulbocastanum,2.3391,1203,2000,jpg,gbif,0e0d8d4f176e9832,P:/CODE/ITESM/tesis-dataset-downloader/solanum_output\petota\petota_bulbocastanum_912129382_gbif_5433.jpg
petota,bulbocastanum,1.8969,1237,2000,jpg,gbif,c6d2262e9a2e6632,P:/CODE/ITESM/tesis-dataset-downloader/solanum_output\petota\petota_bulbocastanum_912129383_gbif_5432.jpg
petota,bulbocastanum,1.7791,1205,2000,jpg,gbif,989e96db4cccba2a,P:/CODE/ITESM/tesis-dataset-downloader/solanum_output\petota\petota_bulbocastanum_912129384_gbif_5431.jpg
petota,bulbocastanum,2.1287,1229,2000,jpg,gbif,9a585a5a4243d422,P:/CODE/ITESM/tesis-dataset-downloader/solanum_output\petota\petota_bulbocastanum_912129386_gbif_5429.jpg
petota,bulbocastanum,2.0434,1209,2000,jpg,gbif,232743338bd8eb23,P:/CODE/ITESM/tesis-dataset-downloader/solanum_output\petota\petota_bulbocastanum_912129387_gbif_5428.jpg
petota,bulbocastanum,1.9264,1211,2000,jpg,gbif,de3c3ab0a822b232,P:/CODE/ITESM/tesis-dataset-downloader/solanum_output\petota\petota_bulbocastanum_912129391_gbif_5425.jpg
petota,bulbocastanum,1.8569,1220,2000,jpg,gbif,5b1b6e6a22b2b222,P:/CODE/ITESM/tesis-dataset-downloader/solanum_output\petota\petota_bulbocastanum_912129395_gbif_5422.jpg
petota,bulbocastanum,1.9039,1209,2000,jpg,gbif,c4c6961c1c6c8c2a,P:/CODE/ITESM/tesis-dataset-downloader/solanum_output\petota\petota_bulbocastanum_912129398_gbif_5419.jpg
petota,bulbocastanum,1.804,1201,2000,jpg,gbif,d233313b9eb4b133,P:/CODE/ITESM/tesis-dataset-downloader/solanum_output\petota\petota_bulbocastanum_912129399_gbif_5418.jpg
petota,bulbocastanum,2.0995,1192,2000,jpg,gbif,525363612f96982a,P:/CODE/ITESM/tesis-dataset-downloader/solanum_output\petota\petota_bulbocastanum_912129401_gbif_5416.jpg
petota,bulbocastanum,1.7049,1201,2000,jpg,gbif,aa7531bab2b28a22,P:/CODE/ITESM/tesis-dataset-downloader/solanum_output\petota\petota_bulbocastanum_912129402_gbif_5415.jpg
petota,bulbocastanum,1.9398,1237,2000,jpg,gbif,faaeceaab2323a3a,P:/CODE/ITESM/tesis-dataset-downloader/solanum_output\petota\petota_bulbocastanum_912129403_gbif_5414.jpg
petota,bulbocastanum,2.191,1206,2000,jpg,gbif,a7e5262e7a73dd39,P:/CODE/ITESM/tesis-dataset-downloader/solanum_output\petota\petota_bulbocastanum_912129408_gbif_5409.jpg
petota,bulbocastanum,1.9819,1207,2000,jpg,gbif,e4a6a767fbb99322,P:/CODE/ITESM/tesis-dataset-downloader/solanum_output\petota\petota_bulbocastanum_912129409_gbif_5408.jpg
petota,bulbocastanum,2.0067,1208,2000,jpg,gbif,9c9c4c5d9b26a422,P:/CODE/ITESM/tesis-dataset-downloader/solanum_output\petota\petota_bulbocastanum_912129418_gbif_5399.jpg
petota,bulbocastanum,1.9853,1208,2000,jpg,gbif,888e47439693c42a,P:/CODE/ITESM/tesis-dataset-downloader/solanum_output\petota\petota_bulbocastanum_912129419_gbif_5398.jpg
petota,bulbocastanum,2.2738,1167,2000,jpg,gbif,3026713123537662,P:/CODE/ITESM/tesis-dataset-downloader/solanum_output\petota\petota_bulbocastanum_912129427_gbif_5390.jpg
petota,bulbocastanum,1.9748,1197,2000,jpg,gbif,b6c687c79e95a222,P:/CODE/ITESM/tesis-dataset-downloader/solanum_output\petota\petota_bulbocastanum_912129428_gbif_5389.jpg
petota,bulbocastanum,2.0901,1383,2000,jpg,gbif,4d51d31a4a4e65a7,P:/CODE/ITESM/tesis-dataset-downloader/solanum_output\petota\petota_bulbocastanum_912440507_gbif_5068.jpg
petota,bulbocastanum,11.2639,6752,8928,jpg,idigbio,96b6aac666bd19e3,P:/CODE/ITESM/tesis-dataset-downloader/solanum_output\petota\petota_bulbocastanum_923c2693-a8a6-4417-b010-dc3f9530e837_idigbio_4288.jpeg
petota,bulbocastanum,9.2068,6693,8881,jpg,idigbio,c6cecc8e9667b9c3,P:/CODE/ITESM/tesis-dataset-downloader/solanum_output\petota\petota_bulbocastanum_a39a0dc3-c859-453e-8284-f8ce6a3ab908_idigbio_4605.jpeg
petota,bulbocastanum,9.9348,6733,8971,jpg,idigbio,662a2e6e4e4de991,P:/CODE/ITESM/tesis-dataset-downloader/solanum_output\petota\petota_bulbocastanum_a73bb896-79cf-4535-a2f7-5bbf8d175052_idigbio_1000.jpeg
petota,bulbocastanum,11.204,6733,8921,jpg,idigbio,2014722aa52d3735,P:/CODE/ITESM/tesis-dataset-downloader/solanum_output\petota\petota_bulbocastanum_ac76ff6f-de3f-4d49-85a9-5d05f3628035_idigbio_779.jpeg
petota,bulbocastanum,9.8668,6813,8931,jpg,idigbio,aeca4a4e8ca99195,P:/CODE/ITESM/tesis-dataset-downloader/solanum_output\petota\petota_bulbocastanum_b031c591-7d1c-4022-bccd-0a9d7ec029bc_idigbio_2049.jpeg
petota,bulbocastanum,9.3797,6742,8955,jpg,idigbio,660a1692b2bdd1c1,P:/CODE/ITESM/tesis-dataset-downloader/solanum_output\petota\petota_bulbocastanum_b89e9252-20a3-48d1-a4bb-aeee83335b32_idigbio_3178.jpeg
petota,bulbocastanum,10.6316,6771,8917,jpg,idigbio,a4acca42789975b5,P:/CODE/ITESM/tesis-dataset-downloader/solanum_output\petota\petota_bulbocastanum_c486cec0-8a0a-4d02-a520-49d787893ac1_idigbio_2699.jpeg
petota,bulbocastanum,8.9663,6723,8939,jpg,idigbio,f2c88c9cb425d391,P:/CODE/ITESM/tesis-dataset-downloader/solanum_output\petota\petota_bulbocastanum_c9f569f2-1b64-497e-8131-8fc910196dee_idigbio_3182.jpeg
petota,bulbocastanum,9.6338,6706,9052,jpg,idigbio,98627236b6b599d1,P:/CODE/ITESM/tesis-dataset-downloader/solanum_output\petota\petota_bulbocastanum_ce556401-e5a4-44c6-b1ec-c54d2cdef452_idigbio_3720.jpeg
petota,bulbocastanum,9.5671,6796,8917,jpg,idigbio,ea9c8496dce9b3d3,P:/CODE/ITESM/tesis-dataset-downloader/solanum_output\petota\petota_bulbocastanum_d30b59c0-3eb4-455f-9af5-4796cfb253ae_idigbio_5171.jpeg
petota,bulbocastanum,8.8315,6703,8921,jpg,idigbio,905e1aa226b5b9d9,P:/CODE/ITESM/tesis-dataset-downloader/solanum_output\petota\petota_bulbocastanum_d370b634-d65e-43ba-b69f-404ce6a0b1b4_idigbio_3713.jpeg
petota,bulbocastanum,9.7763,6723,8961,jpg,idigbio,9a6a4a4a5e67a9d1,P:/CODE/ITESM/tesis-dataset-downloader/solanum_output\petota\petota_bulbocastanum_e89b835a-579b-4390-abe8-1483bf05276d_idigbio_28.jpeg
petota,cardiophyllum,8.9691,6814,9017,jpg,idigbio,68cc9c9c86dd91b1,P:/CODE/ITESM/tesis-dataset-downloader/solanum_output\petota\petota_cardiophyllum_0758c738-9048-4d36-9b06-75f76a0a569b_idigbio_2108.jpeg
petota,cardiophyllum,0.5368,871,1440,jpg,gbif,48a43b2c73736e23,P:/CODE/ITESM/tesis-dataset-downloader/solanum_output\petota\petota_cardiophyllum_1055840645_gbif_4852.jpeg
petota,cardiophyllum,0.6434,879,1440,jpg,gbif,832766362c98c922,P:/CODE/ITESM/tesis-dataset-downloader/solanum_output\petota\petota_cardiophyllum_1056044830_gbif_4811.jpeg
petota,cardiophyllum,0.5763,880,1440,jpg,gbif,e439312bab706922,P:/CODE/ITESM/tesis-dataset-downloader/solanum_output\petota\petota_cardiophyllum_1056088149_gbif_4801.jpeg
petota,cardiophyllum,0.5138,873,1440,jpg,gbif,cc1633d7a322c523,P:/CODE/ITESM/tesis-dataset-downloader/solanum_output\petota\petota_cardiophyllum_1056182878_gbif_4779.jpeg
petota,cardiophyllum,0.5139,874,1440,jpg,gbif,c4f2a565652c680a,P:/CODE/ITESM/tesis-dataset-downloader/solanum_output\petota\petota_cardiophyllum_1056381842_gbif_4734.jpeg
petota,cardiophyllum,0.0448,496,768,jpg,gbif,35350d1741638d8d,P:/CODE/ITESM/tesis-dataset-downloader/solanum_output\petota\petota_cardiophyllum_1056537591_gbif_4588.jpeg
petota,cardiophyllum,0.3129,1200,1748,jpg,gbif,f0e88cccc8c9c4c4,P:/CODE/ITESM/tesis-dataset-downloader/solanum_output\petota\petota_cardiophyllum_1135461098_gbif_4330.jpeg
petota,cardiophyllum,0.592,879,1440,jpg,gbif,c6872706b0b1c130,P:/CODE/ITESM/tesis-dataset-downloader/solanum_output\petota\petota_cardiophyllum_1135479172_gbif_4327.jpeg
petota,cardiophyllum,0.5703,876,1440,jpg,gbif,383a4b99d9e16032,P:/CODE/ITESM/tesis-dataset-downloader/solanum_output\petota\petota_cardiophyllum_1135479195_gbif_4325.jpeg
petota,cardiophyllum,0.5584,878,1440,jpg,gbif,c3655f31b2319332,P:/CODE/ITESM/tesis-dataset-downloader/solanum_output\petota\petota_cardiophyllum_1135479213_gbif_4322.jpeg
petota,cardiophyllum,0.4095,1500,2151,jpg,gbif,6f46562b3eb6a788,P:/CODE/ITESM/tesis-dataset-downloader/solanum_output\petota\petota_cardiophyllum_1228218238_gbif_4268.jpg
petota,cardiophyllum,0.334,1750,2463,jpg,gbif,02060f262c3835c7,P:/CODE/ITESM/tesis-dataset-downloader/solanum_output\petota\petota_cardiophyllum_1228482708_gbif_4166.jpg
petota,cardiophyllum,0.4193,1200,1953,jpg,gbif,e09832b6f6f88c88,P:/CODE/ITESM/tesis-dataset-downloader/solanum_output\petota\petota_cardiophyllum_1231131862_gbif_4087.jpeg
petota,cardiophyllum,1.9663,1202,2000,jpg,gbif,a29382c696869e32,P:/CODE/ITESM/tesis-dataset-downloader/solanum_output\petota\petota_cardiophyllum_1252656889_gbif_4073.jpg
petota,cardiophyllum,1.9933,1197,2000,jpg,gbif,72725b59c94af133,P:/CODE/ITESM/tesis-dataset-downloader/solanum_output\petota\petota_cardiophyllum_1252656892_gbif_4071.jpg
petota,cardiophyllum,1.9626,1198,2000,jpg,gbif,591947b64a3aba33,P:/CODE/ITESM/tesis-dataset-downloader/solanum_output\petota\petota_cardiophyllum_1252656912_gbif_4067.jpg
petota,cardiophyllum,2.1731,1198,2000,jpg,gbif,e439236219195923,P:/CODE/ITESM/tesis-dataset-downloader/solanum_output\petota\petota_cardiophyllum_1252656915_gbif_4065.jpg
petota,cardiophyllum,2.2108,1199,2000,jpg,gbif,cf6d694746237332,P:/CODE/ITESM/tesis-dataset-downloader/solanum_output\petota\petota_cardiophyllum_1252656929_gbif_4057.jpg
petota,cardiophyllum,1.8776,1206,2000,jpg,gbif,4499ead26aaa3432,P:/CODE/ITESM/tesis-dataset-downloader/solanum_output\petota\petota_cardiophyllum_1252656931_gbif_4055.jpg
petota,cardiophyllum,1.7231,1185,2000,jpg,gbif,e1f1f1b0f2e0d832,P:/CODE/ITESM/tesis-dataset-downloader/solanum_output\petota\petota_cardiophyllum_1252677816_gbif_4016.jpg
petota,cardiophyllum,1.8874,1204,2000,jpg,gbif,f886949ac6ad8122,P:/CODE/ITESM/tesis-dataset-downloader/solanum_output\petota\petota_cardiophyllum_1252677817_gbif_4015.jpg
